input_id,input_id_type,inchikey,mapping_confidence
53-06-5(4),CASRN,MFYSYFVPBJMHGN-UHFFFAOYSA-N,inchi
53-16-7(18),CASRN,DNXHEGUUPJUMQT-UHFFFAOYSA-N,inchi
"53-19-0(6), 53-19-0, 000053-19-0(2)",CASRN,JWBOIMRXGHLCPP-UHFFFAOYSA-N,inchi
53-21-4(2),CASRN,ZPUCINDJVBIVPJ-UHFFFAOYSA-N,inchi
53-34-9(4),CASRN,MYYIMZRZXIQBGI-UHFFFAOYSA-N,inchi
53-36-1(2),CASRN,PLBHSZGDDKCEHR-UHFFFAOYSA-N,inchi
53-43-0(10),CASRN,FMGSKLZLMKYGDP-UHFFFAOYSA-N,inchi
53-43-0(6),CASRN,FMGSKLZLMKYGDP-UHFFFAOYSA-N,inchi
53-45-2(2),CASRN,LGHBWDKMGOIZKH-UHFFFAOYSA-N,inchi
53-46-3(2),CASRN,GZHFODJQISUKAY-UHFFFAOYSA-N,inchi
53-60-1(2),CASRN,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,inchi
53-63-4(1),CASRN,HJKVPZJVBHWFCQ-UHFFFAOYSA-N,inchi
53-70-3(4),CASRN,LHRCREOYAASXPZ-UHFFFAOYSA-N,inchi
53-84-9(2),CASRN,BAWFJGJZGIEFAR-UHFFFAOYSA-O,inchi
53-86-1(6),CASRN,CGIGDMFJXJATDK-UHFFFAOYSA-N,inchi
53-96-3(2),CASRN,CZIHNRWJTSTCEX-UHFFFAOYSA-N,inchi
530-43-8(2),CASRN,PXKHGMGELZGJQE-UHFFFAOYSA-N,inchi
530-78-9(4),CASRN,LPEPZBJOKDYZAD-UHFFFAOYSA-N,inchi
53016-31-2(2),CASRN,FPGXTJXAYVNDRS-UHFFFAOYSA-N,inchi
5307-14-2(2),CASRN,HVHNMNGARPCGGD-UHFFFAOYSA-N,inchi
531-75-9(2),CASRN,XHCADAYNFIFUHF-UHFFFAOYSA-N,inchi
"531-95-3, 000531-95-3(3)",CASRN,ADFCQWZHKCXPAJ-UHFFFAOYSA-N,inchi
53112-28-0(2),CASRN,ZLIBICFPKPWGIZ-UHFFFAOYSA-N,inchi
53123-88-9(4),CASRN,QFJCIRLUMZQUOT-XWBLMERNSA-N,inchi
5315-79-7(2),CASRN,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,inchi
53152-21-9(2),CASRN,RMRJXGBAOAMLHD-UHFFFAOYSA-N,inchi
53164-05-9(2),CASRN,FSQKKOOTNAMONP-UHFFFAOYSA-N,inchi
53179-07-0(2),CASRN,ITJNARMNRKSWTA-UHFFFAOYSA-N,inchi
"53179-09-2(2), 55870-64-9(2)",CASRN,URWAJWIAIPFPJE-UHFFFAOYSA-N,inchi
53179-11-6(2),CASRN,RDOIQAHITMMDAJ-UHFFFAOYSA-N,inchi
53179-13-8(2),CASRN,ISWRGOKTTBVCFA-UHFFFAOYSA-N,inchi
"532-02-5(2), 120-18-3(2)",CASRN,KVBGVZZKJNLNJU-UHFFFAOYSA-N,inchi
532-03-6(2),CASRN,GNXFOGHNGIVQEH-UHFFFAOYSA-N,inchi
532-11-6(2),CASRN,KYLIZBIRMBGUOP-UHFFFAOYSA-N,inchi
532-27-4(4),CASRN,IMACFCSSMIZSPP-UHFFFAOYSA-N,inchi
532-28-5(2),CASRN,NNICRUQPODTGRU-UHFFFAOYSA-N,inchi
"532-32-1(2), 65-85-0(4), 553-70-8(2), 582-25-2(2)",CASRN,WPYMKLBDIGXBTP-UHFFFAOYSA-N,inchi
532-40-1(2),CASRN,HZSAJDVWZRBGIF-UHFFFAOYSA-O,inchi
532-59-2(2),CASRN,FDMBBCOBEAVDAO-UHFFFAOYSA-N,inchi
532-76-3(2),CASRN,DKLKMKYDWHYZTD-UHFFFAOYSA-N,inchi
532-82-1(2),CASRN,IWRVPXDHSLTIOC-NXVVXOECSA-N,inchi
5321-32-4(2),CASRN,DXVUYOAEDJXBPY-UHFFFAOYSA-N,inchi
"53219-21-9(2), 18479-58-8(2)",CASRN,XSNQECSCDATQEL-UHFFFAOYSA-N,inchi
5324-84-5(2),CASRN,WLGDAKIJYPIYLR-UHFFFAOYSA-N,inchi
53251-94-8(2),CASRN,DDHUTBKXLWCZCO-UHFFFAOYSA-N,inchi
"5328-41-6(2), 527-07-1(2), 526-95-4(2), 299-27-4(2)",CASRN,RGHNJXZEOKUKBD-UHFFFAOYSA-N,inchi
533-23-3(2),CASRN,JSLBZIVMVVHMDJ-UHFFFAOYSA-N,inchi
533-28-8(2),CASRN,YQKAVWCGQQXBGW-UHFFFAOYSA-N,inchi
533-31-3(2),CASRN,LUSZGTFNYDARNI-UHFFFAOYSA-N,inchi
533-45-9(2),CASRN,PCLITLDOTJTVDJ-UHFFFAOYSA-N,inchi
533-74-4(4),CASRN,QAYICIQNSGETAS-UHFFFAOYSA-N,inchi
533-75-5(2),CASRN,WLNNIVYHVWXDMJ-UHFFFAOYSA-N,inchi
53308-83-1(6),CASRN,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,inchi
5331-43-1(2),CASRN,RXUBZLMIGSAPEJ-UHFFFAOYSA-N,inchi
5332-73-0(4),CASRN,FAXDZWQIWUSWJH-UHFFFAOYSA-N,inchi
5333-42-6(4),CASRN,LEACJMVNYZDSKR-UHFFFAOYSA-N,inchi
5335-24-0(1),CASRN,AFXPPGXJWHJULD-UHFFFAOYSA-N,inchi
53370-90-4(2),CASRN,CKSJXOVLXUMMFF-UHFFFAOYSA-N,inchi
534-07-6(4),CASRN,SUNMBRGCANLOEG-UHFFFAOYSA-N,inchi
534-13-4(2),CASRN,VLCDUOXHFNUCKK-UHFFFAOYSA-N,inchi
534-15-6(2),CASRN,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,inchi
534-22-5(2),CASRN,VQKFNUFAXTZWDK-UHFFFAOYSA-N,inchi
534-52-1(4),CASRN,ZXVONLUNISGICL-UHFFFAOYSA-N,inchi
534-84-9(2),CASRN,PRFPQYGTPKDLHJ-UHFFFAOYSA-N,inchi
534-85-0(2),CASRN,NFCPRRWCTNLGSN-UHFFFAOYSA-N,inchi
534-87-2(2),CASRN,SQVIAVUSQAWMKL-UHFFFAOYSA-N,inchi
5344-27-4(2),CASRN,DWPYQDGDWBKJQL-UHFFFAOYSA-N,inchi
5349-51-9(2),CASRN,VDQZABQVXYELSI-UHFFFAOYSA-N,inchi
535-80-8(2),CASRN,LULAYUGMBFYYEX-UHFFFAOYSA-N,inchi
535-87-5(2),CASRN,UENRXLSRMCSUSN-UHFFFAOYSA-N,inchi
5355-16-8(2),CASRN,LDBTVAXGKYIFHO-UHFFFAOYSA-N,inchi
53558-25-1(2),CASRN,CLKZWXHKFXZIMA-UHFFFAOYSA-N,inchi
"53581-53-6(2), 50505-92-5(2), 50505-93-6(2)",CASRN,FXMWUTGUCAKGQL-UHFFFAOYSA-N,inchi
536-33-4(6),CASRN,AEOCXXJPGCBFJA-UHFFFAOYSA-N,inchi
536-43-6(2),CASRN,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,inchi
536-60-7(4),CASRN,OIGWAXDAPKFNCQ-UHFFFAOYSA-N,inchi
536-69-6(2),CASRN,DGMPVYSXXIOGJY-UHFFFAOYSA-N,inchi
536-90-3(2),CASRN,NCBZRJODKRCREW-UHFFFAOYSA-N,inchi
536-93-6(4),CASRN,QSAVEGSLJISCDF-UHFFFAOYSA-N,inchi
537-12-2(2),CASRN,YUGZHQHSNYIFLG-UHFFFAOYSA-N,inchi
537-17-7(2),CASRN,YMFGJWGABDOFID-UHFFFAOYSA-N,inchi
537-55-3(2),CASRN,CAHKINHBCWCHCF-UHFFFAOYSA-N,inchi
537-92-8(2),CASRN,ALMHSXDYCFOZQD-UHFFFAOYSA-N,inchi
5370-1-4(2),CASRN,VLPIATFUUWWMKC-UHFFFAOYSA-N,inchi
53716-49-7(2),CASRN,PUXBGTOOZJQSKH-UHFFFAOYSA-N,inchi
53716-50-0(4),CASRN,BEZZFPOZAYTVHN-UHFFFAOYSA-N,inchi
53746-45-5(2),CASRN,RDJGLLICXDHJDY-UHFFFAOYSA-N,inchi
"53757-34-9(2), 49570-63-0(2)",CASRN,QIRAYNIFEOXSPW-UHFFFAOYSA-N,inchi
53772-82-0(2),CASRN,NJMYODHXAKYRHW-DVZOWYKESA-N,inchi
5378-52-9(2),CASRN,IYPXPGSELZFFMI-UHFFFAOYSA-N,inchi
53797-35-6(2),CASRN,NSKGQURZWSPSBC-UHFFFAOYSA-N,inchi
538-23-8(6),CASRN,VLPFTAMPNXLGLX-UHFFFAOYSA-N,inchi
538-41-0(2),CASRN,KQIKKETXZQDHGE-FOCLMDBBSA-N,inchi
538-74-9(2),CASRN,LUFPJJNWMYZRQE-UHFFFAOYSA-N,inchi
538-75-0(4),CASRN,QOSSAOTZNIDXMA-UHFFFAOYSA-N,inchi
538-93-2(4),CASRN,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,inchi
53808-88-1(2),CASRN,XVUQHFRQHBLHQD-UHFFFAOYSA-N,inchi
53894-23-8(2),CASRN,YPDXSCXISVYHOB-UHFFFAOYSA-N,inchi
539-15-1(2),CASRN,KUBCEEMXQZUPDQ-UHFFFAOYSA-N,inchi
539-21-9(2),CASRN,MLMFUKWWZIZRHX-UWRPRBHNSA-N,inchi
539-88-8(2),CASRN,GMEONFUTDYJSNV-UHFFFAOYSA-N,inchi
53902-12-8(2),CASRN,NZHGWWWHIYHZNX-CSKARUKUSA-N,inchi
53905-28-5(5),CASRN,BTORSXCJJIWNIS-UHFFFAOYSA-N,inchi
53910-25-1(2),CASRN,FPVKHBSQESCIEP-UHFFFAOYSA-N,inchi
5392-28-9(2),CASRN,PZRKPUQWIFJRKZ-UHFFFAOYSA-N,inchi
5392-40-5(4),CASRN,WTEVQBCEXWBHNA-JXMROGBWSA-N,inchi
53939-28-9(2),CASRN,AMTITFMUKRZZEE-WAYWQWQTSA-N,inchi
5394-36-5(2),CASRN,VSJRBQDMBFFHMC-UHFFFAOYSA-N,inchi
5397-31-9(2),CASRN,DVFGEIYOLIFSRX-UHFFFAOYSA-N,inchi
53994-73-3(2),CASRN,QYIYFLOTGYLRGG-UHFFFAOYSA-N,inchi
54-28-4(2),CASRN,QUEDXNHFTDJVIY-UHFFFAOYSA-N,inchi
54-30-8(2),CASRN,RYOOHIUJEJZCFT-UHFFFAOYSA-N,inchi
54-31-9(6),CASRN,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,inchi
54-36-4(2),CASRN,FJLBFSROUSIWMA-UHFFFAOYSA-N,inchi
54-42-2(2),CASRN,XQFRJNBWHJMXHO-UHFFFAOYSA-N,inchi
54-62-6(4),CASRN,TVZGACDUOSZQKY-UHFFFAOYSA-N,inchi
54-80-8(2),CASRN,HRSANNODOVBCST-UHFFFAOYSA-N,inchi
54-85-3(6),CASRN,QRXWMOHMRWLFEY-UHFFFAOYSA-N,inchi
54-91-1(2),CASRN,NJBFOOCLYDNZJN-UHFFFAOYSA-N,inchi
54-95-5(2),CASRN,CWRVKFFCRWGWCS-UHFFFAOYSA-N,inchi
54-96-6(2),CASRN,OYTKINVCDFNREN-UHFFFAOYSA-N,inchi
540-07-8(2),CASRN,WRFZKAGPPQGDDQ-UHFFFAOYSA-N,inchi
540-18-1(2),CASRN,CFNJLPHOBMVMNS-UHFFFAOYSA-N,inchi
540-51-2(2),CASRN,LDLCZOVUSADOIV-UHFFFAOYSA-N,inchi
540-84-1(2),CASRN,NHTMVDHEPJAVLT-UHFFFAOYSA-N,inchi
540-88-5(2),CASRN,WMOVHXAZOJBABW-UHFFFAOYSA-N,inchi
5401-94-5(2),CASRN,WSGURAYTCUVDQL-UHFFFAOYSA-N,inchi
54024-22-5(2),CASRN,RPLCPCMSCLEKRS-UHFFFAOYSA-N,inchi
54029-45-7(2),CASRN,QUWHIBBGKKRYFW-UHFFFAOYSA-N,inchi
54048-10-1(2),CASRN,GCKFUYQCUCGESZ-UHFFFAOYSA-N,inchi
54063-53-5(2),CASRN,JWHAUXFOSRPERK-UHFFFAOYSA-N,inchi
5407-4-5(2),CASRN,NYYRRBOMNHUCLB-UHFFFAOYSA-N,inchi
5407-98-7(2),CASRN,MVEBDOSCXOQNAR-UHFFFAOYSA-N,inchi
541-02-6(2),CASRN,XMSXQFUHVRWGNA-UHFFFAOYSA-N,inchi
541-05-9(2),CASRN,HTDJPCNNEPUOOQ-UHFFFAOYSA-N,inchi
541-22-0(2),CASRN,MTCUAOILFDZKCO-UHFFFAOYSA-N,inchi
541-41-3(2),CASRN,RIFGWPKJUGCATF-UHFFFAOYSA-N,inchi
541-47-9(2),CASRN,YYPNJNDODFVZLE-UHFFFAOYSA-N,inchi
541-53-7(2),CASRN,JIRRNZWTWJGJCT-UHFFFAOYSA-N,inchi
541-59-3(2),CASRN,PEEHTFAAVSWFBL-UHFFFAOYSA-N,inchi
541-73-1(4),CASRN,ZPQOPVIELGIULI-UHFFFAOYSA-N,inchi
541-79-7(2),CASRN,ITMSAWKLJVGBIT-UHFFFAOYSA-N,inchi
5412-37-3(2),CASRN,ZFCMISKWVFUWHP-UHFFFAOYSA-N,inchi
"54143-55-4(2), 54143-56-5(2)",CASRN,DJBNUMBKLMJRSA-UHFFFAOYSA-N,inchi
"54150-69-5(2), 2735-4-8(2)",CASRN,GEQNZVKIDIPGCO-UHFFFAOYSA-N,inchi
54187-04-1(2),CASRN,CQXADFVORZEARL-UHFFFAOYSA-N,inchi
54188-38-4(2),CASRN,GVXBHSBKKJRBMS-UHFFFAOYSA-N,inchi
5419-55-6(4),CASRN,NHDIQVFFNDKAQU-UHFFFAOYSA-N,inchi
542-02-9(2),CASRN,NJYZCEFQAIUHSD-UHFFFAOYSA-N,inchi
542-10-9(2),CASRN,ACKALUBLCWJVNB-UHFFFAOYSA-N,inchi
"542-15-4(2), 142-04-1(4), 62-53-3(2)",CASRN,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,inchi
542-28-9(2),CASRN,OZJPLYNZGCXSJM-UHFFFAOYSA-N,inchi
542-56-3(4),CASRN,APNSGVMLAYLYCT-UHFFFAOYSA-N,inchi
542-75-6(2),CASRN,UOORRWUZONOOLO-OWOJBTEDSA-N,inchi
542-76-7(4),CASRN,GNHMRTZZNHZDDM-UHFFFAOYSA-N,inchi
542-88-1(2),CASRN,HRQGCQVOJVTVLU-UHFFFAOYSA-N,inchi
542-92-7(2),CASRN,ZSWFCLXCOIISFI-UHFFFAOYSA-N,inchi
54239-37-1(2),CASRN,BUXRLJCGHZZYNE-UHFFFAOYSA-N,inchi
5424-37-3(2),CASRN,HOUSDILKOJMENG-UHFFFAOYSA-N,inchi
54240-36-7(2),CASRN,JSJCTEKTBOKRST-UHFFFAOYSA-N,inchi
543-15-7(2),CASRN,LREQLEBVOXIEOM-UHFFFAOYSA-N,inchi
543-49-7(2),CASRN,CETWDUZRCINIHU-UHFFFAOYSA-N,inchi
543-82-8(2),CASRN,QNIVIMYXGGFTAK-UHFFFAOYSA-N,inchi
5435-64-3(2),CASRN,WTPYRCJDOZVZON-UHFFFAOYSA-N,inchi
54350-48-0(2),CASRN,HQMNCQVAMBCHCO-DJRRULDNSA-N,inchi
5437-38-7(2),CASRN,DGDAVTPQCQXLGU-UHFFFAOYSA-N,inchi
5437-45-6(2),CASRN,JHVLLYQQQYIWKX-UHFFFAOYSA-N,inchi
5437-98-9(2),CASRN,SWAJJKROCOJICG-UHFFFAOYSA-N,inchi
544-16-1(2),CASRN,JQJPBYFTQAANLE-UHFFFAOYSA-N,inchi
544-31-0(2),CASRN,HXYVTAGFYLMHSO-UHFFFAOYSA-N,inchi
544-40-1(2),CASRN,HTIRHQRTDBPHNZ-UHFFFAOYSA-N,inchi
544-62-7(2),CASRN,OGBUMNBNEWYMNJ-UHFFFAOYSA-N,inchi
544-63-8(4),CASRN,TUNFSRHWOTWDNC-UHFFFAOYSA-N,inchi
544-76-3(2),CASRN,DCAYPVUWAIABOU-UHFFFAOYSA-N,inchi
544-77-4(2),CASRN,KMWHQYDMBYABKL-UHFFFAOYSA-N,inchi
5444-75-7(2),CASRN,UADWUILHKRXHMM-UHFFFAOYSA-N,inchi
54464-57-2(4),CASRN,FVUGZKDGWGKCFE-UHFFFAOYSA-N,inchi
545-06-2(2),CASRN,DRUIESSIVFYOMK-UHFFFAOYSA-N,inchi
54504-70-0(2),CASRN,KYAKGJDISSNVPZ-UHFFFAOYSA-N,inchi
5451-9-2(2),CASRN,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,inchi
54533-86-7(2),CASRN,WZGBZLHGOVJDET-UHFFFAOYSA-N,inchi
54556-98-8(2),CASRN,QPCVHQBVMYCJOM-UHFFFAOYSA-N,inchi
54573-75-0(2),CASRN,HKXBNHCUPKIYDM-RIHGJXMHSA-N,inchi
54574-82-2(2),CASRN,QPNFUBAIQZJEPO-UHFFFAOYSA-N,inchi
5459-58-5(2),CASRN,DJACTCNGCHPGOI-UHFFFAOYSA-N,inchi
54593-83-8(2),CASRN,XFDJMIHUAHSGKG-UHFFFAOYSA-N,inchi
546-06-5(2),CASRN,GPLGAQQQNWMVMM-UHFFFAOYSA-N,inchi
546-48-5(2),CASRN,XULIXFLCVXWHRF-UHFFFAOYSA-N,inchi
546-71-4(2),CASRN,XXUJMEYKYHETBZ-UHFFFAOYSA-N,inchi
546-88-3(2),CASRN,RRUDCFGSUDOHDG-UHFFFAOYSA-N,inchi
5464-78-8(2),CASRN,VNZLQLYBRIOLFZ-UHFFFAOYSA-N,inchi
5464-79-9(2),CASRN,YEBCRAVYUWNFQT-UHFFFAOYSA-N,inchi
"54646-38-7(2), 514-73-8(2)",CASRN,FYXWDSGGZAMYFZ-UHFFFAOYSA-N,inchi
"5466-77-3(4), 83834-59-7(2)",CASRN,YBGZDTIWKVFICR-JLHYYAGUSA-N,inchi
5466-84-2(2),CASRN,MMVIDXVHQANYAE-UHFFFAOYSA-N,inchi
5467-78-7(2),CASRN,ULIDRMKBVYYVIQ-UHFFFAOYSA-N,inchi
547-44-4(2),CASRN,WVAKABMNNSMCDK-UHFFFAOYSA-N,inchi
547-64-8(2),CASRN,LPEKGGXMPWTOCB-UHFFFAOYSA-N,inchi
547-91-1(2),CASRN,ZBJWWKFMHOAPNS-UHFFFAOYSA-N,inchi
5471-51-2(2),CASRN,NJGBTKGETPDVIK-UHFFFAOYSA-N,inchi
54739-18-3(2),CASRN,CJOFXWAVKWHTFT-XSFVSMFZSA-N,inchi
54767-75-8(2),CASRN,BFCDFTHTSVTWOG-UHFFFAOYSA-N,inchi
548-62-9(6),CASRN,LGLFFNDHMLKUMI-UHFFFAOYSA-N,inchi
548-66-3(2),CASRN,AGJBLWCLQCKRJP-UHFFFAOYSA-N,inchi
548-73-2(2),CASRN,RMEDXOLNCUSCGS-UHFFFAOYSA-N,inchi
54827-17-7(4),CASRN,UAIUNKRWKOVEES-UHFFFAOYSA-N,inchi
54856-23-4(2),CASRN,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,inchi
5486-3-3(2),CASRN,LVVXOXRUTDAKFE-UHFFFAOYSA-N,inchi
5486-77-1(2),CASRN,UHWFVIPXDFZTFA-UHFFFAOYSA-N,inchi
549-18-8(6),CASRN,KRMDCWKBEZIMAB-UHFFFAOYSA-N,inchi
549-68-8(2),CASRN,NGIFHAUKQGDVSR-UHFFFAOYSA-N,inchi
5490-27-7(2),CASRN,ASXBYYWOLISCLQ-UHFFFAOYSA-N,inchi
"54910-89-3(2), 59333-67-4(2)",CASRN,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,inchi
54914-85-1(2),CASRN,OAGNKYSIOSDNIG-UHFFFAOYSA-N,inchi
5493-45-8(2),CASRN,XFUOBHWPTSIEOV-UHFFFAOYSA-N,inchi
5495-84-1(2),CASRN,KTALPKYXQZGAEG-UHFFFAOYSA-N,inchi
5496-10-6(2),CASRN,HUMMCZRNZCKXHL-UHFFFAOYSA-N,inchi
54965-21-8(4),CASRN,HXHWSAZORRCQMX-UHFFFAOYSA-N,inchi
"54965-24-1(6), 10540-29-1(4)",CASRN,NKANXQFJJICGDU-QPLCGJKRSA-N,inchi
54982-83-1(2),CASRN,GJJSUPSPZIZYPM-UHFFFAOYSA-N,inchi
55-18-5(4),CASRN,WBNQDOYYEUMPFS-UHFFFAOYSA-N,inchi
55-21-0(2),CASRN,KXDAEFPNCMNJSK-UHFFFAOYSA-N,inchi
55-22-1(2),CASRN,TWBYWOBDOCUKOW-UHFFFAOYSA-N,inchi
55-38-9(6),CASRN,PNVJTZOFSHSLTO-UHFFFAOYSA-N,inchi
55-55-0(2),CASRN,ZFIQGRISGKSVAG-UHFFFAOYSA-N,inchi
"55-56-1(6), 56-95-1(2), 3697-42-5(2)",CASRN,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,inchi
55-80-1(4),CASRN,LVTFSVIRYMXRSR-WUKNDPDISA-N,inchi
55-86-7(4),CASRN,HAWPXGHAZFHHAD-UHFFFAOYSA-N,inchi
55-91-4(2),CASRN,MUCZHBLJLSDCSD-UHFFFAOYSA-N,inchi
55-98-1(6),CASRN,COVZYZSDYWQREU-UHFFFAOYSA-N,inchi
550-44-7(2),CASRN,ZXLYYQUMYFHCLQ-UHFFFAOYSA-N,inchi
550-83-4(2),CASRN,CAJIGINSTLKQMM-UHFFFAOYSA-N,inchi
5502-78-3(2),CASRN,UUWJNBOCAPUTBK-UHFFFAOYSA-N,inchi
55028-72-3(2),CASRN,VJGGHXVGBSZVMZ-YVKATYTESA-N,inchi
55066-48-3(2),CASRN,OXYRENDGHPGWKV-UHFFFAOYSA-N,inchi
55066-56-3(2),CASRN,MVDPTWHTUYDLTL-UHFFFAOYSA-N,inchi
"55077-30-0(4), 207569-02-6(2)",CASRN,XTEGVFVZDVNBPF-UHFFFAOYSA-N,inchi
5508-58-7(2),CASRN,BOJKULTULYSRAS-WLRTZDKTSA-N,inchi
55096-26-9(2),CASRN,WJBLNOPPDWQMCH-UHFFFAOYSA-N,inchi
55096-75-8(2),CASRN,VWCUGCYZZGRKEE-UHFFFAOYSA-N,inchi
551-06-4(2),CASRN,JBDOSUUXMYMWQH-UHFFFAOYSA-N,inchi
551-16-6(2),CASRN,NGHVIOIJCVXTGV-UHFFFAOYSA-N,inchi
551-27-9(2),CASRN,HOCWPKXKMNXINF-UHFFFAOYSA-N,inchi
551-92-8(4),CASRN,IBXPYPUJPLLOIN-UHFFFAOYSA-N,inchi
5510-99-6(2),CASRN,FHTGJZOULSYEOB-UHFFFAOYSA-N,inchi
55107-14-7(2),CASRN,XTXCFTMJPRXBBC-UHFFFAOYSA-N,inchi
55117-15-2(2),CASRN,MJGOLNNLNQQIHR-UHFFFAOYSA-N,inchi
55134-13-9(2),CASRN,VHKXXVVRRDYCIK-UHFFFAOYSA-N,inchi
55142-85-3(2),CASRN,PHWBOXQYWZNQIN-UHFFFAOYSA-N,inchi
552-16-9(2),CASRN,SLAMLWHELXOEJZ-UHFFFAOYSA-N,inchi
552-22-7(2),CASRN,SHOKWSLXDAIZPP-UHFFFAOYSA-N,inchi
552-30-7(4),CASRN,SRPWOOOHEPICQU-UHFFFAOYSA-N,inchi
552-45-4(2),CASRN,VQRBXYBBGHOGFT-UHFFFAOYSA-N,inchi
552-79-4(2),CASRN,FMCGSUUBYTWNDP-UHFFFAOYSA-N,inchi
552-89-6(2),CASRN,CMWKITSNTDAEDT-UHFFFAOYSA-N,inchi
552-94-3(2),CASRN,WVYADZUPLLSGPU-UHFFFAOYSA-N,inchi
55219-65-3(2),CASRN,BAZVSMNPJJMILC-UHFFFAOYSA-N,inchi
55242-55-2(2),CASRN,RBQOQRRFDPXAGN-UHFFFAOYSA-N,inchi
55268-74-1(6),CASRN,FSVJFNAIGNNGKK-UHFFFAOYSA-N,inchi
55268-75-2(6),CASRN,JFPVXVDWJQMJEE-UHFFFAOYSA-N,inchi
55283-68-6(2),CASRN,PTFJIKYUEPWBMS-UHFFFAOYSA-N,inchi
55290-64-7(4),CASRN,PHVNLLCAQHGNKU-UHFFFAOYSA-N,inchi
55297-95-5(2),CASRN,UURAUHCOJAIIRQ-UHFFFAOYSA-N,inchi
553-08-2(2),CASRN,IOYZYMQFUSNATM-UHFFFAOYSA-N,inchi
553-17-3(2),CASRN,ORUJFMPWKPVXLZ-UHFFFAOYSA-N,inchi
553-26-4(4),CASRN,MWVTWFVJZLCBMC-UHFFFAOYSA-N,inchi
553-53-7(2),CASRN,KFUSANSHCADHNJ-UHFFFAOYSA-N,inchi
55335-06-3(2),CASRN,REEQLXCGVXDJSQ-UHFFFAOYSA-N,inchi
5534-2-1(2),CASRN,VXOWJCTXWVWLLC-UHFFFAOYSA-N,inchi
5534-9-8(2),CASRN,KUVIULQEHSCUHY-UHFFFAOYSA-N,inchi
5534-95-2(2),CASRN,NEYNJQRKHLUJRU-UHFFFAOYSA-N,inchi
"5536-61-8(2), 79-41-4(2)",CASRN,CERQOIWHTDAKMF-UHFFFAOYSA-N,inchi
5538-94-3(4),CASRN,MELGLHXCBHKVJG-UHFFFAOYSA-N,inchi
554-00-7(4),CASRN,KQCMTOWTPBNWDB-UHFFFAOYSA-N,inchi
554-12-1(2),CASRN,RJUFJBKOKNCXHH-UHFFFAOYSA-N,inchi
554-57-4(2),CASRN,FLOSMHQXBMRNHR-UHFFFAOYSA-N,inchi
554-84-7(2),CASRN,RTZZCYNQPHTPPL-UHFFFAOYSA-N,inchi
554-92-7(2),CASRN,FEZBIKUBAYAZIU-UHFFFAOYSA-N,inchi
554-95-0(2),CASRN,QMKYBPDZANOJGF-UHFFFAOYSA-N,inchi
55406-53-6(4),CASRN,WYVVKGNFXHOCQV-UHFFFAOYSA-N,inchi
5541-67-3(2),CASRN,RPVGLMKJGQMQSN-UHFFFAOYSA-N,inchi
55418-52-5(2),CASRN,TZJLGGWGVLADDN-UHFFFAOYSA-N,inchi
555-16-8(2),CASRN,BXRFQSNOROATLV-UHFFFAOYSA-N,inchi
555-44-2(2),CASRN,PVNIQBQSYATKKL-UHFFFAOYSA-N,inchi
555-60-2(2),CASRN,UGTJLJZQQFGTJD-UHFFFAOYSA-N,inchi
555-77-1(2),CASRN,FDAYLTPAFBGXAB-UHFFFAOYSA-N,inchi
555-90-8(2),CASRN,ABWLRVJYVVQTGQ-BJMVGYQFSA-N,inchi
55512-33-9(2),CASRN,JTZCTMAVMHRNTR-UHFFFAOYSA-N,inchi
55589-62-3(6),CASRN,YGCFIWIQZPHFLU-UHFFFAOYSA-N,inchi
556-08-1(4),CASRN,QCXJEYYXVJIFCE-UHFFFAOYSA-N,inchi
556-52-5(4),CASRN,CTKINSOISVBQLD-UHFFFAOYSA-N,inchi
556-61-6(4),CASRN,LGDSHSYDSCRFAB-UHFFFAOYSA-N,inchi
556-67-2(4),CASRN,HMMGMWAXVFQUOA-UHFFFAOYSA-N,inchi
556-82-1(4),CASRN,ASUAYTHWZCLXAN-UHFFFAOYSA-N,inchi
556-88-7(2),CASRN,IDCPFAYURAQKDZ-UHFFFAOYSA-N,inchi
5560-59-8(2),CASRN,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,inchi
55635-13-7(2),CASRN,MSNWHIVXIUIVPC-WOJGMQOQSA-N,inchi
557-30-2(2),CASRN,FZJOTJQBGGNWAW-UHFFFAOYSA-N,inchi
557-48-2(2),CASRN,ZHHYXNZJDGDGPJ-MDAAKZFYSA-N,inchi
55702-45-9(1),CASRN,LVROLHVSYNLFBE-UHFFFAOYSA-N,inchi
55702-46-0(2),CASRN,IUYHQGMDSZOPDZ-UHFFFAOYSA-N,inchi
55704-78-4(2),CASRN,NHKIYYMFGJBOTK-UHFFFAOYSA-N,inchi
55719-85-2(2),CASRN,KVMWYGAYARXPOL-QDEBKDIKSA-N,inchi
