gene,value
TSC22D3,-0.20071500539779663
TSEN2,1.532233715057373
TSKU,-0.0927136093378067
TSPAN3,0.26775529980659485
TSPAN4,-2.900761842727661
TSPAN6,-0.22209227085113525
TSTA3,-0.06469652056694031
TUBB6,-0.26566916704177856
TWF2,-0.465032160282135
TXLNA,0.4297552704811096
TXNDC9,1.3887102603912354
TXNL4B,0.3957444131374359
TXNRD1,0.01117485761642456
UBE2A,0.38054919242858887
UBE2C,-0.32605209946632385
UBE2J1,-0.3405224084854126
UBE2L6,-0.19182343780994415
UBE3B,0.8100445866584778
UBE3C,0.6470531225204468
UBQLN2,1.9492895603179932
UBR7,0.8567765951156616
UFM1,-0.5498224496841431
UGDH,-0.5961543321609497
USP1,0.08343140780925751
USP14,-0.2216796875
USP22,0.25828462839126587
USP6NL,-0.05827374756336212
USP7,0.3842777609825134
UTP14A,0.49885109066963196
VAPB,-0.34327682852745056
VAT1,-0.35213521122932434
VAV3,-0.11328291893005371
VDAC1,0.25501129031181335
VGLL4,0.35375386476516724
VPS28,-0.20835010707378387
VPS72,-0.09977928549051285
WASF3,1.7184606790542603
WDR61,-0.579283595085144
WDR7,-0.2678353190422058
WDTC1,0.059599146246910095
WFS1,0.8451562523841858
WIPF2,0.26924335956573486
WRB,0.16398604214191437
XBP1,-0.05634099245071411
XPNPEP1,0.6643553972244263
XPO7,-0.21216867864131927
YKT6,0.47477537393569946
YME1L1,-0.28817087411880493
YTHDF1,0.5975856184959412
ZDHHC6,-0.1593814194202423
ZFP36,-0.8507876396179199
ZMIZ1,-0.35516852140426636
ZMYM2,0.15337620675563812
ZNF131,0.037483058869838715
ZNF274,0.30906403064727783
ZNF318,0.452975869178772
ZNF395,-0.16381171345710754
ZNF451,-0.18837112188339233
ZNF586,2.843693971633911
ZNF589,-0.19313037395477295
ZW10,0.030567537993192673
