gene	value
TCTA	-0.4668801426887512
TCTN1	-0.43532368540763855
TERF2IP	0.10812954604625702
TERT	-0.8793501853942871
TES	-0.44123634696006775
TESK1	-0.1692439317703247
TEX10	1.214860200881958
TFAP2A	-0.17674463987350464
TFDP1	0.3852481245994568
TGFB3	-0.4550666809082031
TGFBR2	-0.34940630197525024
THAP11	0.12519720196723938
TIAM1	1.5277749300003052
TICAM1	0.10300317406654358
TIMELESS	0.4221280813217163
TIMM17B	0.24888552725315094
TIMM22	0.33221766352653503
TIMM9	-1.6992319822311401
TIMP2	-0.6071537137031555
TIPARP	0.4844314754009247
TJP1	0.006854712963104248
TLE1	0.6139103174209595
TLK2	1.8894342184066772
TLR4	-0.22575941681861877
TM9SF2	0.5836830735206604
TM9SF3	0.11803877353668213
TMCO1	-0.002615690231323242
TMED10	0.4512036442756653
TMEM109	0.43530988693237305
TMEM110	3.2550342082977295
TMEM2	0.9057988524436951
TMEM5	1.1171488761901855
TMEM50A	-0.13147267699241638
TMEM97	-0.44938594102859497
TNFRSF21	-0.8437580466270447
TNIP1	-0.3025364577770233
TOMM34	0.604947566986084
TOMM70A	0.5931488275527954
TOP2A	-0.07413703948259354
TOPBP1	-0.7023921012878418
TOR1A	0.6732960939407349
TP53	-0.002895846962928772
TP53BP1	-0.6958817839622498
TP53BP2	-1.6641924381256104
TPD52L2	0.2714919149875641
TPM1	0.6874107718467712
TRAK2	0.3998747169971466
TRAM2	-0.22665490210056305
TRAP1	0.10287101566791534
TRAPPC3	0.22074738144874573
TRAPPC6A	0.40378642082214355
TRIB1	-0.13158835470676422
TRIB3	0.3950786590576172
TRIM13	-0.22339992225170135
TRIM2	-0.1900632381439209
